,produto,submercado,expiracao,data,volume,VWAP,M,H,h,h_cresc
3887,SE CON MEN JAN/22,SE,2022-02-01,2021-05-28,1.0,330.0,8,87,86,0
6131,SE CON MEN MAI/21,SE,2021-06-01,2021-05-28,45.69,215.44758152768657,0,105,0,104
9436,SE CON MEN SET/21,SE,2021-10-01,2021-05-28,22.3,527.6457399103139,4,143,83,59
5456,SE CON MEN JUN/21,SE,2021-07-01,2021-05-28,77.53999999999999,333.8996646891927,1,121,18,102
4622,SE CON MEN JUL/21,SE,2021-08-01,2021-05-28,133.3,534.9894223555888,2,99,33,65
1400,SE CON MEN AGO/21,SE,2021-09-01,2021-05-28,45.0,537.771111111111,3,107,51,55
2469,SE CON MEN DEZ/21,SE,2022-01-01,2021-05-28,39.0,338.5897435897436,7,192,129,62
7545,SE CON MEN NOV/21,SE,2021-12-01,2021-05-28,26.0,454.5573076923077,6,147,113,33
4623,SE CON MEN JUL/21,SE,2021-08-01,2021-05-31,108.2,521.4205175600739,2,99,32,66
9437,SE CON MEN SET/21,SE,2021-10-01,2021-05-31,11.7,522.965811965812,4,143,82,60
7546,SE CON MEN NOV/21,SE,2021-12-01,2021-05-31,4.0,452.0,6,147,112,34
8511,SE CON MEN OUT/21,SE,2021-11-01,2021-05-31,13.0,477.7153846153846,5,144,99,44
5457,SE CON MEN JUN/21,SE,2021-07-01,2021-05-31,55.5,329.66396396396397,1,121,17,103
1401,SE CON MEN AGO/21,SE,2021-09-01,2021-05-31,41.9,524.9821957040573,3,107,50,56
2470,SE CON MEN DEZ/21,SE,2022-01-01,2021-05-31,23.3,349.24463519313304,7,192,128,63
4624,SE CON MEN JUL/21,SE,2021-08-01,2021-06-01,243.8,497.98137407711243,1,99,31,67
8512,SE CON MEN OUT/21,SE,2021-11-01,2021-06-01,7.0,467.2142857142857,4,144,98,45
1402,SE CON MEN AGO/21,SE,2021-09-01,2021-06-01,139.9,522.5285918513224,2,107,49,57
9438,SE CON MEN SET/21,SE,2021-10-01,2021-06-01,72.6,513.8931404958678,3,143,81,61
2471,SE CON MEN DEZ/21,SE,2022-01-01,2021-06-01,3.0,340.6666666666667,6,192,127,64
5458,SE CON MEN JUN/21,SE,2021-07-01,2021-06-01,148.1,310.43049291019577,0,121,16,104
9439,SE CON MEN SET/21,SE,2021-10-01,2021-06-02,67.9,512.9712812960236,3,143,80,62
4625,SE CON MEN JUL/21,SE,2021-08-01,2021-06-02,232.7,490.49926944563816,1,99,30,68
5459,SE CON MEN JUN/21,SE,2021-07-01,2021-06-02,34.0,306.9861764705882,0,121,15,105
1403,SE CON MEN AGO/21,SE,2021-09-01,2021-06-02,68.5,521.8306569343066,2,107,48,58
7547,SE CON MEN NOV/21,SE,2021-12-01,2021-06-02,12.0,432.4166666666667,5,147,111,35
2472,SE CON MEN DEZ/21,SE,2022-01-01,2021-06-02,20.0,339.875,6,192,126,65
8513,SE CON MEN OUT/21,SE,2021-11-01,2021-06-02,23.9,478.4560669456067,4,144,97,46
4626,SE CON MEN JUL/21,SE,2021-08-01,2021-06-04,85.4,502.61990632318503,1,99,29,69
9440,SE CON MEN SET/21,SE,2021-10-01,2021-06-04,4.0,528.0,3,143,79,63
7548,SE CON MEN NOV/21,SE,2021-12-01,2021-06-04,11.8,436.6101694915254,5,147,110,36
1404,SE CON MEN AGO/21,SE,2021-09-01,2021-06-04,19.5,529.902564102564,2,107,47,59
8514,SE CON MEN OUT/21,SE,2021-11-01,2021-06-04,11.0,480.3636363636364,4,144,96,47
2473,SE CON MEN DEZ/21,SE,2022-01-01,2021-06-04,9.0,350.3333333333333,6,192,125,66
5460,SE CON MEN JUN/21,SE,2021-07-01,2021-06-04,24.5,319.0734693877551,0,121,14,106
1405,SE CON MEN AGO/21,SE,2021-09-01,2021-06-07,44.7,538.9630872483222,2,107,46,60
2474,SE CON MEN DEZ/21,SE,2022-01-01,2021-06-07,3.0,356.6666666666667,6,192,124,67
9441,SE CON MEN SET/21,SE,2021-10-01,2021-06-07,41.02,531.1901511457825,3,143,78,64
8515,SE CON MEN OUT/21,SE,2021-11-01,2021-06-07,15.2,487.75263157894733,4,144,95,48
7549,SE CON MEN NOV/21,SE,2021-12-01,2021-06-07,12.0,451.1641666666667,5,147,109,37
4627,SE CON MEN JUL/21,SE,2021-08-01,2021-06-07,161.3,525.8014817110973,1,99,28,70
5461,SE CON MEN JUN/21,SE,2021-07-01,2021-06-07,22.9,329.30131004366814,0,121,13,107
5462,SE CON MEN JUN/21,SE,2021-07-01,2021-06-08,74.9,330.44659546061416,0,121,12,108
1406,SE CON MEN AGO/21,SE,2021-09-01,2021-06-08,84.1,541.5605231866826,2,107,45,61
4628,SE CON MEN JUL/21,SE,2021-08-01,2021-06-08,130.95,534.9371821305842,1,99,27,71
7550,SE CON MEN NOV/21,SE,2021-12-01,2021-06-08,29.0,452.58620689655174,5,147,108,38
2475,SE CON MEN DEZ/21,SE,2022-01-01,2021-06-08,8.6,359.7674418604651,6,192,123,68
8516,SE CON MEN OUT/21,SE,2021-11-01,2021-06-08,64.9,489.5616332819722,4,144,94,49
9442,SE CON MEN SET/21,SE,2021-10-01,2021-06-08,43.1,532.0529002320185,3,143,77,65
5463,SE CON MEN JUN/21,SE,2021-07-01,2021-06-09,7.6,332.48828947368423,0,121,11,109
2476,SE CON MEN DEZ/21,SE,2022-01-01,2021-06-09,20.0,357.6,6,192,122,69
7551,SE CON MEN NOV/21,SE,2021-12-01,2021-06-09,4.0,455.0,5,147,107,39
4629,SE CON MEN JUL/21,SE,2021-08-01,2021-06-09,95.7,532.3471264367817,1,99,26,72
1407,SE CON MEN AGO/21,SE,2021-09-01,2021-06-09,28.8,537.3888888888888,2,107,44,62
8517,SE CON MEN OUT/21,SE,2021-11-01,2021-06-09,5.0,487.4,4,144,93,50
9443,SE CON MEN SET/21,SE,2021-10-01,2021-06-09,14.5,523.6896551724138,3,143,76,66
9444,SE CON MEN SET/21,SE,2021-10-01,2021-06-10,126.5,527.4141501976285,3,143,75,67
1408,SE CON MEN AGO/21,SE,2021-09-01,2021-06-10,59.7,538.2591289782245,2,107,43,63
2477,SE CON MEN DEZ/21,SE,2022-01-01,2021-06-10,6.6899999999999995,361.36472346786246,6,192,121,70
5464,SE CON MEN JUN/21,SE,2021-07-01,2021-06-10,14.6,330.8904794520548,0,121,10,110
4630,SE CON MEN JUL/21,SE,2021-08-01,2021-06-10,102.8,534.7788910505835,1,99,25,73
8518,SE CON MEN OUT/21,SE,2021-11-01,2021-06-10,23.1,489.36147186147184,4,144,92,51
7552,SE CON MEN NOV/21,SE,2021-12-01,2021-06-10,22.7,461.1982378854626,5,147,106,40
2478,SE CON MEN DEZ/21,SE,2022-01-01,2021-06-11,4.0,352.0,6,192,120,71
1409,SE CON MEN AGO/21,SE,2021-09-01,2021-06-11,45.0,534.7577777777777,2,107,42,64
7553,SE CON MEN NOV/21,SE,2021-12-01,2021-06-11,8.0,457.0,5,147,105,41
5465,SE CON MEN JUN/21,SE,2021-07-01,2021-06-11,35.3,332.1246458923513,0,121,9,111
9445,SE CON MEN SET/21,SE,2021-10-01,2021-06-11,21.0,519.5,3,143,74,68
4631,SE CON MEN JUL/21,SE,2021-08-01,2021-06-11,155.07,527.8703488747018,1,99,24,74
8519,SE CON MEN OUT/21,SE,2021-11-01,2021-06-11,12.0,487.2083333333333,4,144,91,52
7554,SE CON MEN NOV/21,SE,2021-12-01,2021-06-14,5.0,460.0,5,147,104,42
5466,SE CON MEN JUN/21,SE,2021-07-01,2021-06-14,9.1,334.9034065934066,0,121,8,112
9446,SE CON MEN SET/21,SE,2021-10-01,2021-06-14,32.85,524.5053272450532,3,143,73,69
1410,SE CON MEN AGO/21,SE,2021-09-01,2021-06-14,70.49,546.5020570293657,2,107,41,65
4632,SE CON MEN JUL/21,SE,2021-08-01,2021-06-14,98.6,546.4711967545638,1,99,23,75
8520,SE CON MEN OUT/21,SE,2021-11-01,2021-06-14,3.5,491.8,4,144,90,53
8521,SE CON MEN OUT/21,SE,2021-11-01,2021-06-15,25.0,493.48,4,144,89,54
4633,SE CON MEN JUL/21,SE,2021-08-01,2021-06-15,108.15,547.0465094775774,1,99,22,76
9447,SE CON MEN SET/21,SE,2021-10-01,2021-06-15,82.0,525.3975609756098,3,143,72,70
5467,SE CON MEN JUN/21,SE,2021-07-01,2021-06-15,19.0,339.2105263157895,0,121,7,113
1411,SE CON MEN AGO/21,SE,2021-09-01,2021-06-15,58.0,543.3189655172414,2,107,40,66
7555,SE CON MEN NOV/21,SE,2021-12-01,2021-06-15,25.7,460.14392996108944,5,147,103,43
2479,SE CON MEN DEZ/21,SE,2022-01-01,2021-06-15,8.0,356.875,6,192,119,72
2480,SE CON MEN DEZ/21,SE,2022-01-01,2021-06-16,8.0,352.875,6,192,118,73
7556,SE CON MEN NOV/21,SE,2021-12-01,2021-06-16,5.7,449.3508771929825,5,147,102,44
9448,SE CON MEN SET/21,SE,2021-10-01,2021-06-16,47.61,518.049779458097,3,143,71,71
8522,SE CON MEN OUT/21,SE,2021-11-01,2021-06-16,34.8,489.85603448275873,4,144,88,55
4634,SE CON MEN JUL/21,SE,2021-08-01,2021-06-16,157.57,529.7548962365933,1,99,21,77
5468,SE CON MEN JUN/21,SE,2021-07-01,2021-06-16,177.5,332.99256338028164,0,121,6,114
1412,SE CON MEN AGO/21,SE,2021-09-01,2021-06-16,119.48,532.1439571476398,2,107,39,67
7557,SE CON MEN NOV/21,SE,2021-12-01,2021-06-17,2.0,445.0,5,147,101,45
1413,SE CON MEN AGO/21,SE,2021-09-01,2021-06-17,112.9,528.8178919397698,2,107,38,68
5469,SE CON MEN JUN/21,SE,2021-07-01,2021-06-17,11.7,332.1016239316239,0,121,5,115
9449,SE CON MEN SET/21,SE,2021-10-01,2021-06-17,3.2,516.0625,3,143,70,72
4635,SE CON MEN JUL/21,SE,2021-08-01,2021-06-17,79.1,528.722376738306,1,99,20,78
8523,SE CON MEN OUT/21,SE,2021-11-01,2021-06-17,14.0,489.7857142857143,4,144,87,56
2481,SE CON MEN DEZ/21,SE,2022-01-01,2021-06-17,3.0,358.0,6,192,117,74
9450,SE CON MEN SET/21,SE,2021-10-01,2021-06-18,75.8,508.4631134564644,3,143,69,73
8524,SE CON MEN OUT/21,SE,2021-11-01,2021-06-18,12.1,476.96694214876027,4,144,86,57
5470,SE CON MEN JUN/21,SE,2021-07-01,2021-06-18,37.0,331.12891891891894,0,121,4,116
7558,SE CON MEN NOV/21,SE,2021-12-01,2021-06-18,32.6,447.2055214723926,5,147,100,46
4636,SE CON MEN JUL/21,SE,2021-08-01,2021-06-18,90.6,526.114812362031,1,99,19,79
1414,SE CON MEN AGO/21,SE,2021-09-01,2021-06-18,72.2,530.7635734072022,2,107,37,69
2482,SE CON MEN DEZ/21,SE,2022-01-01,2021-06-18,8.0,350.125,6,192,116,75
9451,SE CON MEN SET/21,SE,2021-10-01,2021-06-21,37.7,514.079575596817,3,143,68,74
7559,SE CON MEN NOV/21,SE,2021-12-01,2021-06-21,6.1,432.95081967213116,5,147,99,47
5471,SE CON MEN JUN/21,SE,2021-07-01,2021-06-21,45.7,332.5031728665208,0,121,3,117
1415,SE CON MEN AGO/21,SE,2021-09-01,2021-06-21,73.6,532.9857336956522,2,107,36,70
4637,SE CON MEN JUL/21,SE,2021-08-01,2021-06-21,150.5,522.0926046511628,1,99,18,80
2483,SE CON MEN DEZ/21,SE,2022-01-01,2021-06-21,4.0,348.5,6,192,115,76
5472,SE CON MEN JUN/21,SE,2021-07-01,2021-06-22,18.0,334.4861111111111,0,121,2,118
4638,SE CON MEN JUL/21,SE,2021-08-01,2021-06-22,206.2,542.0128564500485,1,99,17,81
8525,SE CON MEN OUT/21,SE,2021-11-01,2021-06-22,21.0,491.5,4,144,85,58
7560,SE CON MEN NOV/21,SE,2021-12-01,2021-06-22,6.0,455.3333333333333,5,147,98,48
2484,SE CON MEN DEZ/21,SE,2022-01-01,2021-06-22,1.1,358.18181818181813,6,192,114,77
1416,SE CON MEN AGO/21,SE,2021-09-01,2021-06-22,54.5,543.1722935779817,2,107,35,71
9452,SE CON MEN SET/21,SE,2021-10-01,2021-06-22,71.2,522.2456460674157,3,143,67,75
8526,SE CON MEN OUT/21,SE,2021-11-01,2021-06-23,50.77,498.08883198739414,4,144,84,59
2485,SE CON MEN DEZ/21,SE,2022-01-01,2021-06-23,17.0,370.8235294117647,6,192,113,78
4639,SE CON MEN JUL/21,SE,2021-08-01,2021-06-23,129.2,561.0351702786378,1,99,16,82
1417,SE CON MEN AGO/21,SE,2021-09-01,2021-06-23,91.7,549.2824427480915,2,107,34,72
9453,SE CON MEN SET/21,SE,2021-10-01,2021-06-23,56.1,527.6648841354723,3,143,66,76
7561,SE CON MEN NOV/21,SE,2021-12-01,2021-06-23,27.0,465.9074074074074,5,147,97,49
2486,SE CON MEN DEZ/21,SE,2022-01-01,2021-06-24,35.0,375.25685714285714,6,192,112,79
9454,SE CON MEN SET/21,SE,2021-10-01,2021-06-24,68.4,526.0934941520467,3,143,65,77
5473,SE CON MEN JUN/21,SE,2021-07-01,2021-06-24,9.8,336.0,0,121,1,119
8527,SE CON MEN OUT/21,SE,2021-11-01,2021-06-24,28.0,500.4642857142857,4,144,83,60
1418,SE CON MEN AGO/21,SE,2021-09-01,2021-06-24,180.2,549.1702552719202,2,107,33,73
7562,SE CON MEN NOV/21,SE,2021-12-01,2021-06-24,28.0,469.76785714285717,5,147,96,50
4640,SE CON MEN JUL/21,SE,2021-08-01,2021-06-24,88.67,565.7835231758205,1,99,15,83
4641,SE CON MEN JUL/21,SE,2021-08-01,2021-06-25,66.0,569.1384848484848,1,99,14,84
2487,SE CON MEN DEZ/21,SE,2022-01-01,2021-06-25,28.2,386.09929078014187,6,192,111,80
1419,SE CON MEN AGO/21,SE,2021-09-01,2021-06-25,40.8,554.546568627451,2,107,32,74
9455,SE CON MEN SET/21,SE,2021-10-01,2021-06-25,46.7,531.7837259100642,3,143,64,78
8528,SE CON MEN OUT/21,SE,2021-11-01,2021-06-25,18.0,503.2638888888889,4,144,82,61
5474,SE CON MEN JUN/21,SE,2021-07-01,2021-06-25,3.41,335.0,0,121,0,120
7563,SE CON MEN NOV/21,SE,2021-12-01,2021-06-25,18.0,476.77777777777777,5,147,95,51
8529,SE CON MEN OUT/21,SE,2021-11-01,2021-06-28,21.0,504.7142857142857,4,144,81,62
9456,SE CON MEN SET/21,SE,2021-10-01,2021-06-28,33.0,531.530303030303,3,143,63,79
4642,SE CON MEN JUL/21,SE,2021-08-01,2021-06-28,4.5,568.0,1,99,13,85
7564,SE CON MEN NOV/21,SE,2021-12-01,2021-06-28,1.0,477.0,5,147,94,52
1420,SE CON MEN AGO/21,SE,2021-09-01,2021-06-28,14.0,556.6428571428571,2,107,31,75
9457,SE CON MEN SET/21,SE,2021-10-01,2021-06-29,20.2,533.1787128712871,3,143,62,80
1421,SE CON MEN AGO/21,SE,2021-09-01,2021-06-29,35.0,557.2571428571429,2,107,30,76
3316,SE CON MEN FEV/22,SE,2022-03-01,2021-06-29,2.0,435.0,8,65,64,0
8530,SE CON MEN OUT/21,SE,2021-11-01,2021-06-29,13.0,503.0,4,144,80,63
4643,SE CON MEN JUL/21,SE,2021-08-01,2021-06-29,19.25,568.5324675324675,1,99,12,86
3888,SE CON MEN JAN/22,SE,2022-02-01,2021-06-29,2.0,470.0,7,87,85,1
2488,SE CON MEN DEZ/21,SE,2022-01-01,2021-06-29,10.0,394.07,6,192,110,81
4644,SE CON MEN JUL/21,SE,2021-08-01,2021-06-30,49.0,569.6530612244898,1,99,11,87
9458,SE CON MEN SET/21,SE,2021-10-01,2021-06-30,32.0,530.8125,3,143,61,81
2489,SE CON MEN DEZ/21,SE,2022-01-01,2021-06-30,60.0,396.80833333333334,6,192,109,82
8531,SE CON MEN OUT/21,SE,2021-11-01,2021-06-30,4.0,500.0,4,144,79,64
1422,SE CON MEN AGO/21,SE,2021-09-01,2021-06-30,15.0,557.6666666666666,2,107,29,77
9459,SE CON MEN SET/21,SE,2021-10-01,2021-07-01,71.8,527.8292479108635,2,143,60,82
2490,SE CON MEN DEZ/21,SE,2022-01-01,2021-07-01,6.0,392.1666666666667,5,192,108,83
8532,SE CON MEN OUT/21,SE,2021-11-01,2021-07-01,10.0,498.5,3,144,78,65
4645,SE CON MEN JUL/21,SE,2021-08-01,2021-07-01,32.0,569.953125,0,99,10,88
1423,SE CON MEN AGO/21,SE,2021-09-01,2021-07-01,19.1,557.2722513089005,1,107,28,78
7565,SE CON MEN NOV/21,SE,2021-12-01,2021-07-01,4.0,474.0,4,147,93,53
9460,SE CON MEN SET/21,SE,2021-10-01,2021-07-02,70.8,518.4080084745763,2,143,59,83
1424,SE CON MEN AGO/21,SE,2021-09-01,2021-07-02,82.4,553.7342233009708,1,107,27,79
2491,SE CON MEN DEZ/21,SE,2022-01-01,2021-07-02,3.0,382.0,5,192,107,84
4646,SE CON MEN JUL/21,SE,2021-08-01,2021-07-02,20.2,569.5544554455446,0,99,9,89
8533,SE CON MEN OUT/21,SE,2021-11-01,2021-07-05,17.0,487.05882352941177,3,144,77,66
6747,SE CON MEN MAR/22,SE,2022-04-01,2021-07-05,1.0,413.0,8,80,79,0
2492,SE CON MEN DEZ/21,SE,2022-01-01,2021-07-05,7.0,382.85714285714283,5,192,106,85
7566,SE CON MEN NOV/21,SE,2021-12-01,2021-07-05,14.0,470.35714285714283,4,147,92,54
9461,SE CON MEN SET/21,SE,2021-10-01,2021-07-05,132.1,511.18285389856163,2,143,58,84
3317,SE CON MEN FEV/22,SE,2022-03-01,2021-07-05,1.0,413.0,7,65,63,1
1425,SE CON MEN AGO/21,SE,2021-09-01,2021-07-05,51.17,555.1589505569669,1,107,26,80
3889,SE CON MEN JAN/22,SE,2022-02-01,2021-07-05,2.0,413.0,6,87,84,2
4647,SE CON MEN JUL/21,SE,2021-08-01,2021-07-05,0.1,568.0,0,99,8,90
7567,SE CON MEN NOV/21,SE,2021-12-01,2021-07-06,5.5,462.1818181818182,4,147,91,55
8534,SE CON MEN OUT/21,SE,2021-11-01,2021-07-06,33.5,484.02985074626866,3,144,76,67
1426,SE CON MEN AGO/21,SE,2021-09-01,2021-07-06,137.1,554.0813274981765,1,107,25,81
9462,SE CON MEN SET/21,SE,2021-10-01,2021-07-06,77.1,509.78682230869003,2,143,57,85
4648,SE CON MEN JUL/21,SE,2021-08-01,2021-07-06,23.0,569.4041304347826,0,99,7,91
2493,SE CON MEN DEZ/21,SE,2022-01-01,2021-07-06,5.5,379.1818181818182,5,192,105,86
8535,SE CON MEN OUT/21,SE,2021-11-01,2021-07-07,25.95,484.7510211946049,3,144,75,68
4649,SE CON MEN JUL/21,SE,2021-08-01,2021-07-07,4.3,570.0,0,99,6,92
2494,SE CON MEN DEZ/21,SE,2022-01-01,2021-07-07,34.6,371.5881502890173,5,192,104,87
9463,SE CON MEN SET/21,SE,2021-10-01,2021-07-07,133.0,510.3781578947367,2,143,56,86
7568,SE CON MEN NOV/21,SE,2021-12-01,2021-07-07,46.95,457.5708200212993,4,147,90,56
1427,SE CON MEN AGO/21,SE,2021-09-01,2021-07-07,30.0,556.0699999999999,1,107,24,82
8536,SE CON MEN OUT/21,SE,2021-11-01,2021-07-08,20.2,485.1980198019802,3,144,74,69
4650,SE CON MEN JUL/21,SE,2021-08-01,2021-07-08,13.5,570.8148148148148,0,99,5,93
7569,SE CON MEN NOV/21,SE,2021-12-01,2021-07-08,16.0,462.625,4,147,89,57
2495,SE CON MEN DEZ/21,SE,2022-01-01,2021-07-08,5.0,372.0,5,192,103,88
9464,SE CON MEN SET/21,SE,2021-10-01,2021-07-08,83.1,515.5865222623346,2,143,55,87
1428,SE CON MEN AGO/21,SE,2021-09-01,2021-07-08,26.0,556.6153846153846,1,107,23,83
2496,SE CON MEN DEZ/21,SE,2022-01-01,2021-07-09,10.0,371.0,5,192,102,89
9465,SE CON MEN SET/21,SE,2021-10-01,2021-07-09,3.2,521.875,2,143,54,88
1429,SE CON MEN AGO/21,SE,2021-09-01,2021-07-09,3.0,557.0,1,107,22,84
9466,SE CON MEN SET/21,SE,2021-10-01,2021-07-12,80.6,532.6805210918114,2,143,53,89
1430,SE CON MEN AGO/21,SE,2021-09-01,2021-07-12,47.0,561.7659574468086,1,107,21,85
8537,SE CON MEN OUT/21,SE,2021-11-01,2021-07-12,4.0,495.75,3,144,73,70
8538,SE CON MEN OUT/21,SE,2021-11-01,2021-07-13,32.6,497.87116564417175,3,144,72,71
9467,SE CON MEN SET/21,SE,2021-10-01,2021-07-13,78.5,533.4458598726114,2,143,52,90
1431,SE CON MEN AGO/21,SE,2021-09-01,2021-07-13,44.5,563.8314606741573,1,107,20,86
4651,SE CON MEN JUL/21,SE,2021-08-01,2021-07-13,11.5,571.9565217391304,0,99,4,94
2497,SE CON MEN DEZ/21,SE,2022-01-01,2021-07-13,12.0,349.125,5,192,101,90
7570,SE CON MEN NOV/21,SE,2021-12-01,2021-07-14,8.0,465.9375,4,147,88,58
9468,SE CON MEN SET/21,SE,2021-10-01,2021-07-14,67.0,535.5119402985075,2,143,51,91
8539,SE CON MEN OUT/21,SE,2021-11-01,2021-07-14,21.0,498.0952380952381,3,144,71,72
1432,SE CON MEN AGO/21,SE,2021-09-01,2021-07-14,44.59,565.9327203408836,1,107,19,87
4652,SE CON MEN JUL/21,SE,2021-08-01,2021-07-14,3.0,573.0,0,99,3,95
2498,SE CON MEN DEZ/21,SE,2022-01-01,2021-07-14,7.0,353.7142857142857,5,192,100,91
1433,SE CON MEN AGO/21,SE,2021-09-01,2021-07-15,81.2,566.5067733990147,1,107,18,88
7571,SE CON MEN NOV/21,SE,2021-12-01,2021-07-15,30.0,477.049,4,147,87,59
8540,SE CON MEN OUT/21,SE,2021-11-01,2021-07-15,34.0,512.125,3,144,70,73
4653,SE CON MEN JUL/21,SE,2021-08-01,2021-07-15,10.0,578.0989999999999,0,99,2,96
9469,SE CON MEN SET/21,SE,2021-10-01,2021-07-15,86.3,541.9697566628041,2,143,50,92
2499,SE CON MEN DEZ/21,SE,2022-01-01,2021-07-15,16.0,370.0,5,192,99,92
1434,SE CON MEN AGO/21,SE,2021-09-01,2021-07-16,42.0,570.0214285714286,1,107,17,89
9470,SE CON MEN SET/21,SE,2021-10-01,2021-07-16,28.1,543.7864768683274,2,143,49,93
2500,SE CON MEN DEZ/21,SE,2022-01-01,2021-07-16,5.0,388.4,5,192,98,93
7572,SE CON MEN NOV/21,SE,2021-12-01,2021-07-16,15.1,482.66152317880795,4,147,86,60
8541,SE CON MEN OUT/21,SE,2021-11-01,2021-07-16,12.0,516.875,3,144,69,74
1435,SE CON MEN AGO/21,SE,2021-09-01,2021-07-19,10.0,568.0,1,107,16,90
9471,SE CON MEN SET/21,SE,2021-10-01,2021-07-19,1.9,545.0,2,143,48,94
9472,SE CON MEN SET/21,SE,2021-10-01,2021-07-20,23.0,545.5652173913044,2,143,47,95
8542,SE CON MEN OUT/21,SE,2021-11-01,2021-07-20,20.3,520.1477832512315,3,144,68,75
7573,SE CON MEN NOV/21,SE,2021-12-01,2021-07-20,22.7,485.4625550660793,4,147,85,61
2501,SE CON MEN DEZ/21,SE,2022-01-01,2021-07-20,2.0,389.5,5,192,97,94
7574,SE CON MEN NOV/21,SE,2021-12-01,2021-07-21,24.6,489.21951219512187,4,147,84,62
2502,SE CON MEN DEZ/21,SE,2022-01-01,2021-07-21,17.0,391.38235294117646,5,192,96,95
8543,SE CON MEN OUT/21,SE,2021-11-01,2021-07-21,1.5,522.0,3,144,67,76
1436,SE CON MEN AGO/21,SE,2021-09-01,2021-07-21,26.5,573.6796226415095,1,107,15,91
9473,SE CON MEN SET/21,SE,2021-10-01,2021-07-21,29.4,546.9319727891157,2,143,46,96
7575,SE CON MEN NOV/21,SE,2021-12-01,2021-07-22,0.6,490.0,4,147,83,63
9474,SE CON MEN SET/21,SE,2021-10-01,2021-07-22,133.1,549.6476333583772,2,143,45,97
2503,SE CON MEN DEZ/21,SE,2022-01-01,2021-07-22,3.0,391.3333333333333,5,192,95,96
8544,SE CON MEN OUT/21,SE,2021-11-01,2021-07-22,103.0,518.0097087378641,3,144,66,77
1437,SE CON MEN AGO/21,SE,2021-09-01,2021-07-22,1.0,575.0,1,107,14,92
7576,SE CON MEN NOV/21,SE,2021-12-01,2021-07-23,29.3,493.61945392491464,4,147,82,64
1438,SE CON MEN AGO/21,SE,2021-09-01,2021-07-23,12.4,576.4274193548388,1,107,13,93
2504,SE CON MEN DEZ/21,SE,2022-01-01,2021-07-23,14.0,395.55,5,192,94,97
8545,SE CON MEN OUT/21,SE,2021-11-01,2021-07-23,77.8,522.4061696658098,3,144,65,78
9475,SE CON MEN SET/21,SE,2021-10-01,2021-07-23,36.8,550.8586956521739,2,143,44,98
4654,SE CON MEN JUL/21,SE,2021-08-01,2021-07-26,0.06,572.0,0,99,1,97
7577,SE CON MEN NOV/21,SE,2021-12-01,2021-07-26,0.9,500.0,4,147,81,65
1439,SE CON MEN AGO/21,SE,2021-09-01,2021-07-26,3.4,575.0,1,107,12,94
9476,SE CON MEN SET/21,SE,2021-10-01,2021-07-26,0.6,553.0,2,143,43,99
8546,SE CON MEN OUT/21,SE,2021-11-01,2021-07-26,20.0,531.75,3,144,64,79
7578,SE CON MEN NOV/21,SE,2021-12-01,2021-07-27,13.0,502.53846153846155,4,147,80,66
8547,SE CON MEN OUT/21,SE,2021-11-01,2021-07-27,38.5,536.9090909090909,3,144,63,80
2505,SE CON MEN DEZ/21,SE,2022-01-01,2021-07-27,40.0,396.875,5,192,93,98
9477,SE CON MEN SET/21,SE,2021-10-01,2021-07-27,23.0,559.1739130434783,2,143,42,100
1440,SE CON MEN AGO/21,SE,2021-09-01,2021-07-27,3.0,575.0,1,107,11,95
1441,SE CON MEN AGO/21,SE,2021-09-01,2021-07-28,5.0,575.0,1,107,10,96
7579,SE CON MEN NOV/21,SE,2021-12-01,2021-07-28,87.4,508.6384439359267,4,147,79,67
2506,SE CON MEN DEZ/21,SE,2022-01-01,2021-07-28,30.5,411.08196721311475,5,192,92,99
8548,SE CON MEN OUT/21,SE,2021-11-01,2021-07-28,93.5,541.65935828877,3,144,62,81
9478,SE CON MEN SET/21,SE,2021-10-01,2021-07-28,48.0,562.8125,2,143,41,101
8549,SE CON MEN OUT/21,SE,2021-11-01,2021-07-29,45.0,547.6666666666666,3,144,61,82
2507,SE CON MEN DEZ/21,SE,2022-01-01,2021-07-29,41.0,423.4756097560976,5,192,91,100
4655,SE CON MEN JUL/21,SE,2021-08-01,2021-07-29,30.0,579.8839999999999,0,99,0,98
1442,SE CON MEN AGO/21,SE,2021-09-01,2021-07-29,3.0,574.0,1,107,9,97
9479,SE CON MEN SET/21,SE,2021-10-01,2021-07-29,7.0,566.5714285714286,2,143,40,102
780,SE CON MEN ABR/22,SE,2022-05-01,2021-07-29,16.0,248.4375,9,86,85,0
7580,SE CON MEN NOV/21,SE,2021-12-01,2021-07-29,57.6,514.4236111111111,4,147,78,68
7581,SE CON MEN NOV/21,SE,2021-12-01,2021-07-30,9.2,513.4782608695652,4,147,77,69
8550,SE CON MEN OUT/21,SE,2021-11-01,2021-07-30,10.0,545.0,3,144,60,83
2508,SE CON MEN DEZ/21,SE,2022-01-01,2021-07-30,23.0,422.9347826086956,5,192,90,101
1443,SE CON MEN AGO/21,SE,2021-09-01,2021-07-30,2.0,577.0,1,107,8,98
9480,SE CON MEN SET/21,SE,2021-10-01,2021-07-30,53.0,565.6981132075472,2,143,39,103
9481,SE CON MEN SET/21,SE,2021-10-01,2021-08-02,58.3,573.5514579759864,1,143,38,104
7582,SE CON MEN NOV/21,SE,2021-12-01,2021-08-02,24.0,514.4166666666666,3,147,76,70
