Data,M+0,M+1,M+2,M+3,M+4,M+5,M+6,M+7,M+8,M+9,M+10,M+11,M+12,M+13,M+14,M+15,M+16,M+17,M+18,M+19,M+20,M+21,M+22,M+23,M+24,M+25,M+26,M+27,M+28,M+29,M+30,M+31,M+32,M+33,M+34,M+35,M+36,M+37,M+38,M+39,M+40,M+41,M+42,M+43,M+44,M+45,M+46,M+47,M+48,M+49
2017-10-04,0.39,0.35,0.46,0.49,0.44,0.33,0.36,0.29,0.18,0.2,0.2,0.28,0.35,0.38,0.45,0.49,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45
2017-10-05,0.39,0.35,0.46,0.49,0.42,0.33,0.36,0.29,0.2,0.2,0.2,0.28,0.35,0.39,0.45,0.48,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45
2017-10-06,0.4,0.35,0.45,0.49,0.44,0.34,0.36,0.3,0.19,0.18,0.2,0.28,0.35,0.39,0.47,0.5,0.45,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35
2017-10-09,0.41,0.35,0.45,0.5,0.45,0.34,0.38,0.3,0.19,0.17,0.18,0.28,0.35,0.39,0.48,0.51,0.46,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34
2017-10-10,0.43,0.35,0.45,0.49,0.45,0.34,0.37,0.29,0.19,0.18,0.19,0.28,0.35,0.4,0.48,0.5,0.45,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35
2017-10-11,0.44,0.35,0.45,0.5,0.45,0.34,0.37,0.29,0.19,0.18,0.19,0.28,0.36,0.4,0.48,0.5,0.46,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35
2017-10-13,0.43,0.35,0.45,0.5,0.46,0.34,0.37,0.29,0.19,0.18,0.19,0.28,0.35,0.4,0.48,0.51,0.45,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35
2017-10-16,0.45,0.36,0.44,0.5,0.46,0.34,0.37,0.29,0.19,0.18,0.2,0.28,0.36,0.4,0.48,0.51,0.45,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36
2017-10-17,0.48,0.37,0.44,0.5,0.46,0.35,0.37,0.3,0.19,0.18,0.19,0.29,0.36,0.4,0.48,0.51,0.45,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36
2017-10-18,0.49,0.36,0.44,0.5,0.45,0.33,0.37,0.3,0.19,0.18,0.19,0.28,0.36,0.4,0.48,0.5,0.46,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37
2017-10-19,0.48,0.35,0.44,0.5,0.45,0.35,0.37,0.3,0.19,0.17,0.19,0.28,0.36,0.4,0.48,0.5,0.46,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37
2017-10-20,0.48,0.35,0.44,0.5,0.46,0.34,0.37,0.3,0.19,0.17,0.19,0.28,0.36,0.4,0.48,0.5,0.47,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37
2017-10-23,0.48,0.35,0.44,0.5,0.45,0.34,0.37,0.3,0.18,0.17,0.19,0.28,0.36,0.4,0.47,0.5,0.46,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37
2017-10-24,0.48,0.35,0.44,0.5,0.46,0.34,0.37,0.3,0.18,0.17,0.19,0.27,0.36,0.4,0.47,0.5,0.46,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37
2017-10-25,0.48,0.35,0.44,0.5,0.46,0.34,0.37,0.3,0.18,0.17,0.19,0.27,0.35,0.4,0.46,0.5,0.46,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37
2017-10-26,0.46,0.39,0.43,0.51,0.45,0.35,0.36,0.3,0.16,0.17,0.2,0.28,0.36,0.4,0.48,0.53,0.46,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35
2017-10-27,0.46,0.41,0.43,0.51,0.44,0.35,0.37,0.3,0.2,0.18,0.18,0.27,0.35,0.4,0.48,0.53,0.46,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36
2017-10-30,0.47,0.43,0.43,0.51,0.45,0.35,0.37,0.3,0.2,0.18,0.18,0.28,0.36,0.4,0.49,0.53,0.48,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36
2017-10-31,0.48,0.43,0.45,0.5,0.46,0.35,0.37,0.3,0.19,0.18,0.2,0.29,0.35,0.4,0.5,0.52,0.46,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35
2017-11-01,0.43,0.45,0.5,0.45,0.35,0.37,0.3,0.18,0.18,0.2,0.3,0.36,0.4,0.5,0.52,0.46,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35
2017-11-03,0.45,0.47,0.5,0.45,0.35,0.37,0.3,0.19,0.17,0.21,0.29,0.35,0.4,0.5,0.52,0.48,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36
2017-11-06,0.48,0.47,0.5,0.45,0.35,0.37,0.3,0.19,0.16,0.21,0.28,0.35,0.4,0.47,0.51,0.46,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37
2017-11-07,0.45,0.47,0.5,0.45,0.35,0.37,0.3,0.2,0.2,0.2,0.28,0.35,0.4,0.46,0.5,0.46,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37
2017-11-08,0.44,0.45,0.5,0.45,0.35,0.37,0.3,0.2,0.2,0.17,0.27,0.34,0.39,0.45,0.5,0.45,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37
2017-11-09,0.41,0.45,0.5,0.45,0.34,0.37,0.3,0.2,0.2,0.18,0.26,0.34,0.38,0.45,0.5,0.45,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37
2017-11-10,0.45,0.45,0.5,0.45,0.34,0.37,0.3,0.2,0.19,0.17,0.27,0.34,0.39,0.46,0.5,0.45,0.38,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43
2017-11-13,0.42,0.45,0.5,0.45,0.32,0.37,0.3,0.19,0.18,0.18,0.28,0.35,0.39,0.47,0.5,0.45,0.36,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43
2017-11-14,0.45,0.45,0.5,0.45,0.34,0.36,0.3,0.19,0.17,0.18,0.28,0.35,0.39,0.47,0.5,0.45,0.36,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44
2017-11-16,0.43,0.45,0.5,0.45,0.33,0.36,0.29,0.19,0.17,0.19,0.29,0.36,0.39,0.47,0.5,0.46,0.37,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39
2017-11-17,0.42,0.45,0.5,0.46,0.34,0.36,0.3,0.19,0.18,0.2,0.3,0.36,0.4,0.47,0.5,0.46,0.36,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37
2017-11-20,0.42,0.44,0.5,0.46,0.33,0.36,0.3,0.18,0.2,0.2,0.3,0.36,0.4,0.47,0.5,0.46,0.36,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37
2017-11-21,0.4,0.44,0.5,0.47,0.33,0.37,0.3,0.19,0.18,0.2,0.3,0.36,0.4,0.47,0.5,0.46,0.36,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39
2017-11-22,0.39,0.43,0.5,0.45,0.34,0.37,0.3,0.19,0.19,0.19,0.28,0.35,0.4,0.47,0.5,0.46,0.37,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
2017-11-23,0.39,0.43,0.5,0.45,0.35,0.37,0.3,0.19,0.19,0.19,0.28,0.36,0.4,0.47,0.5,0.46,0.37,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
2017-11-24,0.38,0.43,0.5,0.45,0.35,0.37,0.3,0.18,0.18,0.19,0.29,0.36,0.4,0.47,0.5,0.45,0.37,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
2017-11-27,0.38,0.43,0.5,0.45,0.35,0.37,0.3,0.19,0.18,0.19,0.29,0.36,0.4,0.47,0.5,0.45,0.37,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
2017-11-28,0.38,0.42,0.5,0.45,0.35,0.37,0.3,0.19,0.18,0.19,0.29,0.36,0.4,0.47,0.5,0.45,0.37,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39
2017-11-29,0.35,0.37,0.49,0.44,0.33,0.36,0.3,0.19,0.18,0.19,0.3,0.36,0.39,0.46,0.5,0.44,0.36,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39
2017-11-30,0.35,0.33,0.5,0.44,0.33,0.36,0.3,0.19,0.17,0.18,0.29,0.35,0.39,0.45,0.5,0.45,0.36,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39
2017-12-01,0.33,0.5,0.44,0.33,0.36,0.3,0.19,0.17,0.18,0.29,0.35,0.39,0.45,0.51,0.45,0.36,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37
2017-12-04,0.31,0.5,0.45,0.34,0.36,0.3,0.19,0.19,0.2,0.3,0.36,0.39,0.46,0.51,0.45,0.36,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37
2017-12-05,0.32,0.49,0.44,0.34,0.36,0.3,0.19,0.2,0.2,0.29,0.35,0.39,0.46,0.51,0.44,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36
2017-12-06,0.31,0.49,0.42,0.34,0.34,0.3,0.2,0.2,0.21,0.29,0.36,0.4,0.45,0.53,0.45,0.36,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38
2017-12-07,0.32,0.49,0.42,0.35,0.34,0.3,0.2,0.2,0.21,0.3,0.36,0.4,0.45,0.51,0.45,0.37,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38
2017-12-08,0.3,0.45,0.41,0.34,0.36,0.3,0.2,0.2,0.21,0.3,0.36,0.4,0.45,0.5,0.46,0.38,0.38,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32
2017-12-11,0.3,0.45,0.42,0.32,0.36,0.3,0.2,0.2,0.2,0.3,0.36,0.4,0.45,0.5,0.45,0.36,0.38,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
2017-12-12,0.3,0.45,0.44,0.32,0.36,0.3,0.2,0.2,0.19,0.3,0.35,0.39,0.45,0.5,0.46,0.37,0.36,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
2017-12-13,0.3,0.45,0.45,0.32,0.36,0.3,0.2,0.2,0.19,0.3,0.35,0.39,0.46,0.5,0.46,0.38,0.37,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
2017-12-14,0.3,0.45,0.45,0.32,0.36,0.3,0.2,0.19,0.19,0.3,0.35,0.39,0.46,0.5,0.45,0.36,0.37,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
2017-12-15,0.3,0.45,0.45,0.3,0.36,0.3,0.2,0.2,0.19,0.28,0.35,0.38,0.45,0.5,0.45,0.36,0.37,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
2017-12-18,0.3,0.47,0.45,0.32,0.36,0.3,0.19,0.2,0.19,0.28,0.35,0.38,0.45,0.5,0.45,0.37,0.37,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
2017-12-19,0.29,0.46,0.45,0.32,0.36,0.31,0.2,0.2,0.19,0.28,0.35,0.39,0.45,0.5,0.45,0.36,0.36,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
2017-12-20,0.27,0.41,0.42,0.32,0.37,0.3,0.19,0.2,0.19,0.28,0.36,0.39,0.47,0.5,0.45,0.37,0.38,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
2017-12-21,0.27,0.41,0.42,0.32,0.37,0.3,0.18,0.2,0.19,0.28,0.35,0.39,0.47,0.5,0.46,0.37,0.38,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
2017-12-22,0.27,0.42,0.43,0.32,0.37,0.3,0.18,0.2,0.19,0.28,0.35,0.39,0.47,0.5,0.46,0.37,0.38,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
2017-12-26,0.27,0.41,0.43,0.33,0.37,0.3,0.18,0.19,0.19,0.28,0.35,0.39,0.47,0.5,0.46,0.37,0.39,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
2017-12-27,0.27,0.4,0.43,0.33,0.37,0.3,0.18,0.19,0.19,0.29,0.35,0.39,0.47,0.5,0.46,0.37,0.39,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
2017-12-28,0.28,0.42,0.42,0.32,0.36,0.29,0.18,0.2,0.2,0.3,0.35,0.38,0.46,0.5,0.46,0.36,0.39,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28
2017-12-29,0.3,0.4,0.41,0.3,0.36,0.29,0.18,0.2,0.2,0.3,0.35,0.38,0.45,0.45,0.42,0.36,0.35,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28
2018-01-02,0.38,0.41,0.32,0.35,0.29,0.18,0.2,0.2,0.3,0.35,0.39,0.46,0.48,0.44,0.36,0.35,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28
2018-01-03,0.35,0.42,0.31,0.35,0.3,0.18,0.2,0.21,0.3,0.35,0.4,0.48,0.5,0.45,0.37,0.38,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
2018-01-04,0.35,0.42,0.32,0.35,0.3,0.18,0.2,0.21,0.3,0.35,0.4,0.48,0.5,0.46,0.37,0.37,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31
2018-01-05,0.3,0.44,0.3,0.35,0.3,0.18,0.2,0.22,0.3,0.36,0.4,0.47,0.5,0.46,0.37,0.38,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
2018-01-08,0.3,0.42,0.3,0.36,0.3,0.18,0.2,0.21,0.3,0.36,0.4,0.47,0.5,0.46,0.38,0.39,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
2018-01-09,0.3,0.43,0.3,0.37,0.3,0.19,0.19,0.19,0.3,0.36,0.4,0.47,0.5,0.46,0.38,0.39,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
2018-01-10,0.35,0.44,0.32,0.38,0.31,0.19,0.18,0.18,0.3,0.36,0.4,0.47,0.5,0.46,0.37,0.38,0.3,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
